date,kod,name,price,city,first_name
2021-07-05,19925,Курс 0,10237,Красноярск,Иванов
2021-10-27,54192,Курс 6,43969,Кемерово,Рутов
2022-02-08,59511,Курс 3,32467,Москва,Коченев
2021-07-15,69834,Курс 9,34841,Красноярск,Коченев
2022-03-10,02904,Курс 2,46402,Томск,Коченев
2021-01-21,14033,Курс 4,32267,Томск,Сидорова
2022-06-02,14033,Курс 4,32267,Кемерово,Рутов
2021-03-10,14033,Курс 4,32267,Москва,Сидорова
2022-02-25,59629,Курс 1,41440,Красноярск,Коченев
2021-04-11,59511,Курс 3,32467,Санкт-Петербург,Конюхов
2021-03-23,54192,Курс 6,43969,Красноярск,Иванов
2022-04-09,84116,Курс 5,30566,Кемерово,Конюхов
2021-12-09,19925,Курс 0,10237,Красноярск,Иванов
2021-08-18,59511,Курс 3,32467,Красноярск,Коченев
2021-08-05,14033,Курс 4,32267,Красноярск,Коченев
2022-05-24,02904,Курс 2,46402,Омск,Коченев
2021-02-03,84116,Курс 5,30566,Новосибирск,Конюхов
2021-07-14,19925,Курс 0,10237,Казань,Коченев
2022-04-17,84116,Курс 5,30566,Кемерово,Сидорова
2021-06-22,14033,Курс 4,32267,Кемерово,Иванов
2022-02-25,59511,Курс 3,32467,Томск,Конюхов
2021-02-02,04801,Курс 7,22018,Москва,Иванов
2021-06-26,54192,Курс 6,43969,Кемерово,Иванов
2022-01-15,63071,Курс 8,25760,Новосибирск,Сидорова
2021-12-10,59511,Курс 3,32467,Казань,Конюхов
2021-06-15,59629,Курс 1,41440,Томск,Петров
2021-08-10,14033,Курс 4,32267,Казань,Коченев
2021-07-01,14033,Курс 4,32267,Казань,Конюхов
2021-12-24,14033,Курс 4,32267,Новосибирск,Конюхов
2021-06-08,54192,Курс 6,43969,Омск,Коченев
2022-03-14,59629,Курс 1,41440,Новосибирск,Коченев
2022-05-04,59511,Курс 3,32467,Новосибирск,Иванов
2022-05-02,59629,Курс 1,41440,Санкт-Петербург,Конюхов
2021-02-10,54192,Курс 6,43969,Санкт-Петербург,Рутов
2021-09-08,04801,Курс 7,22018,Омск,Сидорова
2022-04-17,63071,Курс 8,25760,Москва,Конюхов
2021-11-09,02904,Курс 2,46402,Казань,Иванов
2021-05-11,02904,Курс 2,46402,Новосибирск,Конюхов
2021-03-08,59629,Курс 1,41440,Москва,Коченев
2021-02-20,19925,Курс 0,10237,Кемерово,Иванов
2021-06-27,14033,Курс 4,32267,Омск,Рутов
2021-05-16,63071,Курс 8,25760,Санкт-Петербург,Сидорова
2021-04-19,84116,Курс 5,30566,Новосибирск,Рутов
2022-04-21,19925,Курс 0,10237,Новосибирск,Конюхов
2021-01-25,59511,Курс 3,32467,Томск,Иванов
2022-03-31,02904,Курс 2,46402,Санкт-Петербург,Петров
2021-12-09,19925,Курс 0,10237,Москва,Сидорова
2021-04-27,54192,Курс 6,43969,Новосибирск,Конюхов
2021-07-23,63071,Курс 8,25760,Красноярск,Коченев
2022-01-16,04801,Курс 7,22018,Томск,Иванов
2021-08-05,59511,Курс 3,32467,Омск,Рутов
2022-05-12,63071,Курс 8,25760,Омск,Коченев
2022-01-11,59511,Курс 3,32467,Казань,Конюхов
2021-07-08,19925,Курс 0,10237,Москва,Сидорова
2021-04-17,84116,Курс 5,30566,Омск,Рутов
2021-07-17,14033,Курс 4,32267,Санкт-Петербург,Конюхов
2022-01-01,02904,Курс 2,46402,Санкт-Петербург,Рутов
2022-03-06,14033,Курс 4,32267,Кемерово,Конюхов
2022-06-06,14033,Курс 4,32267,Москва,Коченев
2021-10-17,59511,Курс 3,32467,Новосибирск,Коченев
2022-06-16,63071,Курс 8,25760,Омск,Петров
2022-02-05,14033,Курс 4,32267,Томск,Рутов
2021-10-22,59511,Курс 3,32467,Санкт-Петербург,Иванов
2021-08-06,19925,Курс 0,10237,Кемерово,Иванов
2022-03-29,14033,Курс 4,32267,Санкт-Петербург,Конюхов
2021-12-14,04801,Курс 7,22018,Томск,Иванов
2021-12-16,59629,Курс 1,41440,Москва,Конюхов
2021-09-16,84116,Курс 5,30566,Новосибирск,Иванов
2022-04-13,69834,Курс 9,34841,Томск,Конюхов
2022-05-29,63071,Курс 8,25760,Санкт-Петербург,Сидорова
2022-03-29,14033,Курс 4,32267,Москва,Петров
2021-07-08,59511,Курс 3,32467,Томск,Конюхов
2021-06-13,84116,Курс 5,30566,Москва,Петров
2021-08-04,14033,Курс 4,32267,Кемерово,Рутов
2021-06-01,04801,Курс 7,22018,Москва,Конюхов
2021-12-17,19925,Курс 0,10237,Казань,Иванов
2021-02-19,14033,Курс 4,32267,Новосибирск,Конюхов
2021-12-28,69834,Курс 9,34841,Томск,Сидорова
2021-07-30,59629,Курс 1,41440,Омск,Петров
2021-12-08,14033,Курс 4,32267,Красноярск,Иванов
2021-11-19,04801,Курс 7,22018,Казань,Коченев
2022-05-18,02904,Курс 2,46402,Кемерово,Иванов
2022-02-25,54192,Курс 6,43969,Москва,Коченев
2021-02-20,54192,Курс 6,43969,Томск,Сидорова
2022-05-12,59629,Курс 1,41440,Омск,Сидорова
2021-02-10,02904,Курс 2,46402,Кемерово,Сидорова
2021-05-09,19925,Курс 0,10237,Москва,Конюхов
2022-05-06,84116,Курс 5,30566,Москва,Петров
2021-01-01,04801,Курс 7,22018,Томск,Рутов
2021-09-02,59629,Курс 1,41440,Новосибирск,Рутов
2021-10-02,69834,Курс 9,34841,Красноярск,Петров
2021-05-04,14033,Курс 4,32267,Омск,Иванов
2022-06-21,54192,Курс 6,43969,Омск,Сидорова
2021-07-11,19925,Курс 0,10237,Казань,Рутов
2021-10-13,54192,Курс 6,43969,Москва,Рутов
2022-04-08,02904,Курс 2,46402,Красноярск,Коченев
2021-07-04,02904,Курс 2,46402,Казань,Рутов
2021-04-25,59629,Курс 1,41440,Красноярск,Коченев
2021-08-25,02904,Курс 2,46402,Санкт-Петербург,Петров
2022-02-15,59629,Курс 1,41440,Красноярск,Иванов
2021-04-06,59629,Курс 1,41440,Красноярск,Петров
2021-06-13,54192,Курс 6,43969,Москва,Петров
2022-01-26,04801,Курс 7,22018,Томск,Иванов
2021-01-24,04801,Курс 7,22018,Казань,Иванов
2022-06-07,84116,Курс 5,30566,Казань,Коченев
2021-08-05,59629,Курс 1,41440,Томск,Рутов
2021-11-29,69834,Курс 9,34841,Омск,Сидорова
2022-06-09,19925,Курс 0,10237,Казань,Сидорова
2021-02-11,54192,Курс 6,43969,Красноярск,Петров
2021-06-19,04801,Курс 7,22018,Москва,Петров
2021-06-23,54192,Курс 6,43969,Новосибирск,Сидорова
2022-04-07,14033,Курс 4,32267,Красноярск,Конюхов
2022-01-08,04801,Курс 7,22018,Новосибирск,Конюхов
2021-04-14,59629,Курс 1,41440,Томск,Петров
2021-04-14,84116,Курс 5,30566,Красноярск,Петров
2021-02-10,69834,Курс 9,34841,Томск,Рутов
2021-07-25,59511,Курс 3,32467,Кемерово,Конюхов
2021-01-19,63071,Курс 8,25760,Томск,Конюхов
2021-12-05,84116,Курс 5,30566,Казань,Конюхов
2021-03-23,02904,Курс 2,46402,Красноярск,Иванов
2021-03-30,63071,Курс 8,25760,Новосибирск,Конюхов
2022-02-07,59511,Курс 3,32467,Томск,Рутов
2022-02-21,54192,Курс 6,43969,Красноярск,Конюхов
2021-01-16,19925,Курс 0,10237,Томск,Конюхов
2021-07-11,69834,Курс 9,34841,Томск,Конюхов
2021-05-01,19925,Курс 0,10237,Новосибирск,Рутов
2021-05-23,59511,Курс 3,32467,Красноярск,Коченев
2021-01-01,54192,Курс 6,43969,Новосибирск,Коченев
2022-05-25,59629,Курс 1,41440,Омск,Коченев
2021-10-21,84116,Курс 5,30566,Москва,Коченев
2021-04-11,63071,Курс 8,25760,Омск,Коченев
2021-05-29,59511,Курс 3,32467,Красноярск,Петров
2022-03-08,04801,Курс 7,22018,Красноярск,Коченев
2021-04-23,19925,Курс 0,10237,Санкт-Петербург,Коченев
2022-05-09,04801,Курс 7,22018,Красноярск,Иванов
2021-06-21,02904,Курс 2,46402,Томск,Иванов
2021-06-28,14033,Курс 4,32267,Новосибирск,Иванов
2021-01-10,14033,Курс 4,32267,Санкт-Петербург,Сидорова
2021-01-05,14033,Курс 4,32267,Новосибирск,Сидорова
2021-01-06,54192,Курс 6,43969,Казань,Конюхов
2022-01-20,59511,Курс 3,32467,Новосибирск,Петров
2021-05-14,19925,Курс 0,10237,Москва,Петров
2021-09-21,69834,Курс 9,34841,Москва,Конюхов
2021-05-23,19925,Курс 0,10237,Томск,Иванов
2021-03-30,02904,Курс 2,46402,Кемерово,Рутов
2021-01-19,59629,Курс 1,41440,Санкт-Петербург,Иванов
2021-12-23,84116,Курс 5,30566,Москва,Конюхов
2021-06-11,14033,Курс 4,32267,Новосибирск,Коченев
2021-10-01,04801,Курс 7,22018,Кемерово,Рутов
2022-01-22,59629,Курс 1,41440,Кемерово,Конюхов
2022-05-12,54192,Курс 6,43969,Красноярск,Иванов
2021-09-13,59511,Курс 3,32467,Москва,Коченев
2021-07-10,19925,Курс 0,10237,Москва,Иванов
2021-10-25,14033,Курс 4,32267,Новосибирск,Рутов
2021-04-17,54192,Курс 6,43969,Томск,Иванов
2022-01-01,54192,Курс 6,43969,Кемерово,Рутов
2022-01-04,59511,Курс 3,32467,Новосибирск,Сидорова
2021-08-16,59629,Курс 1,41440,Красноярск,Коченев
2021-01-17,84116,Курс 5,30566,Москва,Коченев
2022-01-01,59511,Курс 3,32467,Казань,Рутов
2021-08-02,14033,Курс 4,32267,Красноярск,Коченев
2022-02-13,69834,Курс 9,34841,Кемерово,Конюхов
2021-06-28,04801,Курс 7,22018,Кемерово,Коченев
2021-05-02,54192,Курс 6,43969,Кемерово,Иванов
2021-07-05,02904,Курс 2,46402,Казань,Иванов
2021-07-15,04801,Курс 7,22018,Казань,Коченев
2022-02-16,59629,Курс 1,41440,Красноярск,Коченев
2021-12-24,19925,Курс 0,10237,Томск,Петров
2021-09-24,54192,Курс 6,43969,Санкт-Петербург,Конюхов
2022-05-30,54192,Курс 6,43969,Новосибирск,Сидорова
2021-06-19,63071,Курс 8,25760,Москва,Петров
2021-04-15,14033,Курс 4,32267,Красноярск,Сидорова
2021-12-15,02904,Курс 2,46402,Красноярск,Конюхов
2022-03-25,59511,Курс 3,32467,Кемерово,Рутов
2021-03-26,84116,Курс 5,30566,Томск,Коченев
2021-12-14,04801,Курс 7,22018,Санкт-Петербург,Коченев
2021-11-10,02904,Курс 2,46402,Омск,Рутов
2022-01-31,14033,Курс 4,32267,Новосибирск,Петров
2022-04-06,54192,Курс 6,43969,Казань,Рутов
2022-02-01,69834,Курс 9,34841,Санкт-Петербург,Конюхов
2021-02-15,63071,Курс 8,25760,Красноярск,Конюхов
2022-02-26,54192,Курс 6,43969,Омск,Конюхов
2022-03-04,63071,Курс 8,25760,Москва,Сидорова
2021-10-23,84116,Курс 5,30566,Томск,Сидорова
2021-07-24,69834,Курс 9,34841,Томск,Иванов
2022-06-18,84116,Курс 5,30566,Омск,Иванов
2021-10-07,04801,Курс 7,22018,Омск,Конюхов
2021-07-14,69834,Курс 9,34841,Москва,Рутов
2021-05-24,84116,Курс 5,30566,Санкт-Петербург,Рутов
2021-12-29,54192,Курс 6,43969,Новосибирск,Сидорова
2021-01-16,54192,Курс 6,43969,Кемерово,Иванов
2022-03-09,14033,Курс 4,32267,Москва,Сидорова
2021-08-24,54192,Курс 6,43969,Кемерово,Коченев
2022-05-06,19925,Курс 0,10237,Новосибирск,Сидорова
2021-10-01,59629,Курс 1,41440,Омск,Сидорова
2022-04-15,63071,Курс 8,25760,Кемерово,Сидорова
2022-04-03,84116,Курс 5,30566,Томск,Конюхов
2021-05-27,04801,Курс 7,22018,Омск,Конюхов
2021-05-27,04801,Курс 7,22018,Кемерово,Иванов
2021-04-24,14033,Курс 4,32267,Казань,Рутов
2021-06-08,59511,Курс 3,32467,Казань,Сидорова
2021-01-24,69834,Курс 9,34841,Москва,Иванов
2022-02-14,14033,Курс 4,32267,Новосибирск,Петров
2022-03-26,84116,Курс 5,30566,Омск,Петров
2021-09-16,02904,Курс 2,46402,Кемерово,Коченев
2021-10-04,59629,Курс 1,41440,Казань,Конюхов
2021-01-03,04801,Курс 7,22018,Кемерово,Конюхов
2021-11-09,84116,Курс 5,30566,Томск,Рутов
2021-10-03,14033,Курс 4,32267,Красноярск,Петров
2022-03-05,14033,Курс 4,32267,Новосибирск,Петров
2021-02-23,63071,Курс 8,25760,Томск,Конюхов
